,content,label
1741,"Mar-a-Lago , my club in Palm Beach and one of the greatest mansions ever built , has been nominated as one of ( cont )",1
1742,"My @ IngrahamAngle interview discussing healthcare monopolies , @ MittRomney , oil prices and @ AnnRomney 's birthday",1
1743,"My @ gretawire interview discussing @ BarackObama 's USC comments , insurance premiums , @ SarahPalinUSA on the ( cont )",1
1744,This is a great time for @ RickSantorum to bow out with dignity .,1
1745,`` Here 's the solution on China : get tough . Slap a 25 percent tax on China 's products if they do n't set a real ( cont ),1
1746,`` Here 's the deal : when your secretary of defense tells you that your proposed cuts will erode America 's military ( cont ),1
1747,He @ RickSantorum is now losing in the latest @ ppppolls to @ MittRomney in Pennsylvania Rick is wasting everyone 's time .,1
1748,Oprah will end up doing just fine with her network -- she knows how to win . @ Oprah,1
1749,"While @ BarackObama criticizes the GOP budget , his own party graded him with an `` F '' by voting down his budget in the House 414-0 .",1
1750,I 'll be speaking at the first-ever National Achievers Congress at the San Jose Convention Center on Thursday ( cont ),1
1751,"My book with @ theRealKiyosaki , Midas Touch is divided into five sections . The first is the thumb-",1
1752,I ’ ll be on “ Justice ” with @ JudgeJeanine Saturday night at 9PM ET on @ FoxNews,1
1753,Vote for Mar-a-Lago-,1
1754,Do n't miss me on @ foxandfriends Monday at 7:30 AM,1
1755,The # CelebrityApprentice Sunday night on NBC at 9 PM . Another exciting episode is ready to go .,1
1756,`` The Midas Touch hand is the ideal metaphor to represent the attributes critical to entrepreneurial success . '' ( cont ),1
1757,"Arrived in Palm Beach , drove by a gas staion , $ 4.50 a gallon . Result of failed @ BarackObama leadership .",1
1758,Proud to see my friend Governor Chris Christie standing up for Israel on his visit . Standing tall !,1
1759,Looked at plans for Trump Doral Country Club today . It will be amazing ! Glad to be in Miami .,1
1760,`` The five fingers represent the five key factors every entrepreneur dreaming of success must master . '' ( cont ),1
1761,His @ BarackObama 's budget : interest payments to China will exceed US defense spending by 2019 @ BarackObama 's America !,1
1762,It 's @ BarackObama -- who wants to raise all our taxes -- who applauds China for cutting their taxes ! ( cont ),1
1763,THe WH should not have hosted the Muslim Brotherhood . @ BarackObama 's friends are enemies of the US and @ Israel . The Islamist winter is here .,1
1764,"$ 6 gas is coming sooner than later . America must become energy independent with our own resources and fast.Also , ( cont )",1
1765,@ MittRomney has created more jobs in the private sector than @ BarackObama has as President . @ MittRomney 's record ( cont ),1
1766,# MidasTouch is divided into five sections . The second is the index finger which represents Focus-,1
1767,Vote for Mar-a-Lago-,1
1768,I made my decision to allow Jenna Talackova to participate in Miss Universe Canada two days before Gloria Allred ( cont ),1
1769,Congrats to @ bubbawatson on winning the Masters . He did it without heavy reliance on coaches and the other hanger-ons - he just played golf .,1
1770,# CelebrityApprentice contestant @ LouFerrigno stopped by to visit today-,1
1771,"Vanity Fair Magazine , which used to be one of my favorites , is failing badly . Newsstand sales are plummeting -- - ( cont )",1
1772,I will miss Mike Wallace . He did a major interview with me for 60 Minutes and it was totally fair and balanced . ( cont ),1
1773,Thomas Kinkade died . I happen to love the beauty of his paintings . He took a lot of heat from art critics who ( cont ),1
1774,"Now they say obese women may cause Autism in children- nonsense , they use any excuse . The FDA should immediately ( cont )",1
1775,"Just like Graydon Carter drove Spy Magazine into bankruptcy , he will preside over the end of @ VanityFair . He ( cont )",1
1776,They keep sending me free @ VanityFair magazines in the mail -- stop already .,1
1777,"My @ SquawkCNBC interview discussing @ bubbawatson , Warren Buffet 's tax situation and @ RepPaulRyan 's strategic mistake",1
1778,Jenna changed her name from Walter to Page and then to Jenna so that now her name is Jenna Talackova . If you ( cont ),1
1779,"This Thursday , April 12 , I 'll be speaking at the first-ever National Achievers Congress at the San Jose ( cont )",1
1780,He @ newtgingrich is sounding more and more like a real team player ... he is a really good guy !,1
1781,He @ JamesOkeefelll proves once again why @ BarackObama 's anti voter ID stance is wrong ( cont ),1
1782,"If the woman who is constantly hounding Augusta National would finally stop , I have little doubt that Augusta ( cont )",1
1783,Looking forward to keynoting the NC GOP dinner NC is a critical swing state which ( cont ),1
1784,He @ BarackObama wants 23 years of @ MittRomney 's tax returns Let 's see BHO 's school ( cont ),1
1785,Good news -- @ RickSantorum did the right thing . I congratulate him on running a very good race . Now it 's onto @ BarackObama -- go get him Mitt !,1
1786,Watch @ IvankaTrump 's Ready-To-Wear Fashion Show at @ LordandTaylor featuring @ TrumpModels and @ MissUSA .....,1
1787,"Thousands of US warplanes , ships and missiles contain fake electronic components from China , leaving them open ( cont )",1
1788,I 'll be speaking tomorrow at the San Jose Convention Center ( CA ) for the first- ever National Achievers Congress,1
1789,The Fed should not do QE3 . Neither the economy nor the dollar can withstand another round of artificial liquidity .,1
1790,There can never be a sharp economic recovery until @ BarackObama is out of the White House .,1
1791,He @ MittRomney is a successful entrepreneur . @ BarackObama successfuly ruined America 's credit . Easy choice in November .,1
1792,China attempted to sell embargoed computers to Iran China loves these deals !,1
1793,"I developed the Wollman Rink under budget and in record time If I had n't gotten involved , it would still be unused .",1
1794,I 'll be on THe Willis Report @ GerriWillisFBN today at 5 pm EST,1
1795,"`` Look , if we can make chopsticks in America and sell them to the Chinese , we can compete on hundreds of other fronts as well . `` TimeToGetTough",1
1796,I 'll be speaking this afternoon at the San Jose Convention Center ( CA ) at the first-ever National Achievers Congress .,1
1797,"`` We just have to get tough , get smart , and get a president willing to stand up for America and stick it to the ( cont )",1
1798,"`` Beyond eliminating the wasteful spending , we need to get tough in cracking down on the hundreds of billions of ( cont )",1
1799,Gloria Alred did nothing to help Jenna Talackova become a @ MissUniverse Canada contestant . I decided before she ( cont ),1
1800,"My @ FoxBusiness interview with @ GerriWillisFBN discussing the GSA , the real estate market and Buffet 's Net Jet ( cont )",1
1801,I ’ ve gotten many letters from people fighting autism thanking me for stating how dangerous 38 vaccines on a ( cont ),1
1802,"Congratulations to @ piersmorgan , @ seanhannity , @ BarbaraJWalters , @ JoeNBC and @ morningmika for being named on @ THR ( cont )",1
1803,"It 's Thursday , how much $ has @ BarackObama wasted today ?",1
1804,He @ FLGovScott handled the Zimmerman matter very well . I am glad to see there will be a trial . Justice . Now let 's wait for a fair trial .,1
1805,Excited to see that @ AnnDRomney has joined twitter . Melania and I are looking forward to hosting her next week ( cont ),1
1806,Yesterday I was interviewed on @ seanhannity 's radio show He also looked great wearing a ( cont ),1
1807,"Attention to detail is critical ; choose scents that exude sophistication & confidence . Find out more 4/18 , 5:30 pm @ Macys Herald Square .",1
1808,I 'll be on @ foxandfriends at 7:30 AM Monday,1
1809,The Celebrity Apprentice delivers the goods -- and the puppets -- Sunday at 9 pm on NBC,1
1810,"Many countries are cutting back , big time , on ugly , industrial wind turbines . The energy is very inefficient & ( cont )",1
1811,Many many people are thanking me for what I said about @ autism & vaccinations . Something must be done immediately .,1
1812,Now @ BarackObama 's Vice-Chief of Joint Staff is defending China while they cheat Wrong course of action .,1
1813,One of the simplest joys of life is golf . A great game to both play and watch .,1
1814,U.S. jobless claims are at a 2 month high . @ BarackObama 's gas policy and ObamaCare are directly killing jobs .,1
1815,If @ BarackObama 's policies are so advantageous then why is he constantly invoking Ronald Reagan on the Stump ?,1
1816,"@ BarackObama who wants to raise all our taxes , only pays 20.5 % on $ 790k salary . Do as I say not as I do .",1
1817,"`` Capitalism requires capital . When government robs capital from investors through high taxes , it takes away the ( cont )",1
1818,"Just left the best golf course in the State of California- @ trumpgolfla . When in the LA area , check it out even ( cont )",1
1819,Axl Rose should take his # rockhall2012 honors and be happy . Stop the no induction nonsense . Do it for your fans @ axlrose .,1
1820,The FDA must immediately stop allowing massive dose vaccinations in babies . It is mind boggling that they allow this practice to continue .,1
1821,It will be interesting to see how Jenna Talackova does as Miss Universe Canada . We all wish her luck .,1
1822,"I will be at @ Macys Herald Square April 18 to sign my new fragrance , # Success by Trump . First 100 customers receive a copy of my new book .",1
1823,Find out what Success smells like . I 'll be @ Macys Herald Square April 18 5:30pm to sign my new fragrance ; first ( cont ),1
1824,Hear me on @ kiss925toronto now ! # rozandmocha,1
1825,I 'll be on @ SquawkCNBC tomorrow at 7:30 am # TrumpTuesday,1
1826,Mike Bloomberg is doing a great job as Mayor of New York City . Ray Kelly is a great Police Commissioner . @ MikeBloomberg,1
1827,"# CelebrityApprentice Paul Teutul , Sr. joined me for a press event in Trump Tower last week-",1
1828,"My @ foxandfriends interview discussing @ BarackObama 's reckless spending , the Buffet Tax gimmick and # CelebApprentice",1
1829,"I have captured the smell of success . Meet me and the new `` Success '' @ Macys Herald Square April 18 5:30pm , first ( cont )",1
1830,"Paul Teutul Sr. is a fantastic guy . Although I fired him on # CelebApprentice , we will remain great friends . I love the bike he made for me .",1
1831,He @ MittRomney would do a great job on Saturday Night Live . @ nbcsnl,1
1832,"While @ BarackObama watches , China is trying to have the yuan overtake our dollar as the international ( cont )",1
1833,Enjoyed watching @ ericbolling $ @ SarahPalinUSA 's @ FoxNews special # PainatthePump over the weekend . ( cont ),1
1834,Our ally Canada is 'frustrated ' by @ BarackObama 's radical anti-gas policies BHO is forcing Canada to send gas to China .,1
1835,"My @ SquawkCNBC interview discussing broadening the tax base , @ BarackObama 's tax return & tweeting with @ JoeSquawk",1
1836,Join me and Miss Universe 2010 in welcoming the new # Success @ Macys Herald Square today at 5:30 pm in the men 's ( cont ),1
1837,Yesterday was @ BarackObama 's favorite day of the year -- he collects our taxes to redistribute .,1
1838,"Under @ BarackObama , 5 major banks now control 56 % of economy from 43 % in 2007 Another catastrophe is brewing .",1
1839,Gloria Allred is always talking about me . She needs publicity . She is by far a better PR agent than lawyer .,1
1840,Who would you most like to see win # CelebrityApprentice ?,1
1841,Obama 's Secret Service catastrophe has openly revealed a great lack of respect for our President . If they ( cont ),1
1842,Vanity Fair circulation down 20 percent . My third rate stalker should start looking for a new job .,1
1843,Bad ! Total foreign holdings of US debt continue to increase with China increasing its holding a 2nd straight month,1
1844,"By @ BarackObama 's design , the middle class will be hit with record taxes under ObamaCare through inflation REPEAL !",1
1845,I will be at @ Macy 's Herald Square at 5:30 PM today for the launch of my new fragrance # Success . Come over and say hello !,1
1846,Be sure to stop by @ Macys Herald Square at 5:30pm today . I will officially be launching my new fragrance and ( cont ),1
1847,"# CelebrityApprentice ranked # 1 among ABC , CBS , and NBC in all key demos from 10-11PM . It won the 10PM hour by a 53 % margin in 18-49 rating .",1
1848,I knew disgusting and unwanted porn star @ REPWEINER was a sleazebag the first time I met him . Thank goodness he was revealed ( so to speak ) .,1
1849,Vanity Fair party at Tribeca Film Festival was a bust .,1
1850,My @ fox8news interview discussing the passing of my longtime friend Dick Clark . A true TV legend who will be missed .,1
1851,"`` I make no apologies for this country , my pride in it , or my desire to see us become strong and rich again . ( cont )",1
1852,@ MittRomney has shown last week that he will campaign aggressively against @ BarackObama . I am confident he can defeat @ BarackObama .,1
1853,Very proud to announce that Mar-a-Lago was awarded top Historic building in the state by the illustrious ( cont ),1
1854,@ FLGovScott signed a $ 70B budget which cut $ 140M in indiv projects Very impressive . Rick is doing a masterful job .,1
1855,"Ted Nugent was obviously using a figure of speech , unfortunate as it was . It just shows the anger people have towards @ BarackObama .",1
1856,@ MittRomney is right -- this election is about jobs But it is interesting that @ BarackObama ( cont ),1
1857,RECKLESS ! @ BarackObama has now increased the debt more than any other POTUS and the first 42 combined .,1
1858,"In today 's # trumpvlog @ RepWeiner , the Secret Service , and Dick Clark .....",1
1859,Do n't be fooled . In 2008 @ BarackObama promised immigration reform in his 1st yr of his 1st term . Now promising ( cont ),1
1860,"Dick Clark was a friend of mine , he lived in one of my buildings on East 61st Street . Everybody loved him . He will be missed .",1
1861,# trumpvlog The song `` Donald Trump '' hits 54 million views . @ MacMiller- Where 's my money ?,1
1862,"I am in Istanbul , Turkey . Just opened magnificent # TrumpTowers -- - a big hit .",1
1863,A bad manager such as @ BarackObama will continually be plagued by scandals . Leadership starts at the top .,1
1864,My interview with @ parademagazine from the Olympics 100 Day Countdown in Times Square,1
1865,Tonight ’ s # CelebrityApprentice will continue to impress . Be sure to tune in tonight at 9PM ET @ NBC . It will be amazing .,1
1866,@ MittRomney can get people back to work .,1
1867,A Dem Senator said ObamaCare `` Cost @ BarackObama a lot of credibility as a leader '' Hopefuly also the presidency .,1
1868,Recently opened @ TrumpToronto- it 's beautiful and here is a video of the ribbon cutting ceremony ..,1
1869,"Today I 'm in Aberdeen , Scotland , preparing for the July 10th opening of perhaps the world 's greatest golf course",1
1870,"Just left Istanbul , Turkey , yesterday where # TrumpTowers was just opened -- magnificent !",1
1871,"Via @ Reuters_Biz , `` Trump flies into ex-Soviet Georgia for tower project project ''",1
1872,"Via @ BBCNews , `` Trump begins renewables mission in Scotland ''",1
1873,"`` More than anything else , I think deal-making is an ability you 're born with . It 's in the genes . '' # TheArtofTheDeal",1
1874,"Not only are wind farms disgusting looking , but even worse they are bad for people 's health ( cont )",1
1875,Lucky to have been chosen for the purchase of the magnificent The Point Lake and Golf Club on Lake Norman in ( cont ),1
1876,69 Democrats voted in favor of the Keystone pipeline in the House this week A major defeat for @ BarackObama,1
1877,@ JonHuntsman just trashed the GOP and stood up for China on Sunday I am surprised he did n't say it in Mandarin .,1
1878,American professors were in Tehran for an Occupy Wall Street Conference @ BarackObama 's diplomatic initiative ? ! ? !,1
1879,`` I 'm loyal to people who 've done good work for me . '' # TheArtofTheDeal,1
1880,I am enjoying my travels across Europe but home is where the heart is . Looking forward to coming back to the family in New York very soon .,1
1881,"`` You can take the smartest kid at Wharton , the one who gets straight A 's and has a 170 IQ , and if he does n't ( cont )",1
1882,The Government spends 30 % more than it admits @ BarackObama is out of control with his deficit spending .,1
1883,Made in America ? @ BarackObama argues that his long form birth certificate is irrelevant in court .,1
1884,Congratulations to the @ NYRangers on bringing the series home last night .,1
1885,Majority of Independents want Obamacare overturned The best way to do it is by voting out @ BarackObama,1
1886,Demand by China continues to raise the price of oil We must become energy independent through our vast resources .,1
1887,"`` The fact is , right now and for the foreseeable future , the planet runs on oil -- and that means we need to get ( cont )",1
1888,"`` Right now , we are running a massive $ 300 billion trade deficit with China . That means every year . China is ( cont )",1
1889,Congratulations to @ MittRomney on Tuesday night 's sweep . He also delivered a 'Killer Speech ',1
1890,He @ BarackObama believes that the War on Terror is over Who does he think won ?,1
1891,Still a buyer 's market . Residential home sales fall 7.1 % in March . Now is the time to buy property .,1
1892,The economy is expected to slow down once again at the end of the year The price of gas has to be lowered .,1
1893,Standing on what will be the greatest golf course in the world . Opens July 10th .,1
1894,I wonder why @ BarackObama is now spending $ 8B to postpone Obamacare 's Medicare Cuts until after the election ?,1
1895,I have never been a fan of John Edwards but it is time for the gov't to focus on more important things . @ johnedwards,1
1896,`` I 'm sick of always reading about outsourcing . Why are n't we talking about 'onshoring ' or 'insourcing ? ' We need ( cont ),1
1897,Admiral McRaven had full operational control of the Bin Laden mission @ BarackObama gave vague directions .,1
1898,The EPA is caught saying that their `` philosophy is to crucify oil companies '' That will sure lower the price of gas .,1
1899,Be sure to tune in to another amazing episode of # CelebApprentice this Sunday on @ nbc at 9PM EST ! This Sunday 's ( cont ),1
1900,"`` In this book , our second together , we share what gives us the Midas Touch , the ability to turn things we touch ( cont )",1
1901,The Obama 's Spain vacation cost taxpayers over $ 476K They love to spend money .,1
1902,Claims for unemployment are at a 3 month high Where 's the @ BarackObama recovery ?,1
1903,Wind turbines threaten the migration of birds Where 's the outcry ?,1
1904,# SuccessByTrump Here ’ s a photo from my appearance at @ Macy 's Herald Square with @ ximenanr,1
1905,Be sure to tune in to another amazing episode of # CelebApprentice tonight on @ NBC at 9PM EST !,1
1906,Tomorrow is # TrumpTuesday on @ squawkCNBC 7:30 AM EST . Always interesting .,1
1907,"My @ gretawire interview where I discuss fixing the economy , killing Bin Laden , the John Edwards trial and fair trade .",1
1908,Rosie O'Donnell should leave Lindsay Lohan alone -- @ Rosie has bigger problems than Lindsay . Lindsay 's mother called my office for help,1
1909,"He @ johnedwards is bad , but @ andrewyoung is worse -- not only is he a `` rat '' but it turns out he stole much of the money for himself .",1
1910,Good Morning America is thrilled @ Rosie is working for the @ todayshow -- that means almost guaranteed success for @ GMA,1
1911,Barack Obama 's delivery on Saturday night was excellent -- cute mention of Trump -- and I am flattered to be mentioned . @ BarackObama,1
1912,Chinese spies stole our F-35 Joint Strike Fighter design We should offset the cost from our Chinese debt,1
1913,The Federal Government is teaching citizens 'Financial Literacy ' while it is running $ 16T in debt Only in America !,1
1914,Guess which POTUS has held more fundraisers than the previous 5 combined ? @ BarackObama is ( cont ),1
1915,Here ’ s a great video of the official launch of my new fragrance # Success @ Macys Herald Square,1
1916,"`` Our Founding fathers got it . They understood that nothing good in life -- religious freedom , economic freedom , ( cont )",1
1917,`` The innocent bystanders of American poverty are kids . Yet two-thirds of childhood poverty in America is ( cont ),1
1918,"My @ foxandfriends interview discussing @ BarackObama 's # WHCD , lowering tax rates , Republic of Georgia & ( cont )",1
1919,"My @ SquawkCNBC interview discussing @ BarackObama 's # WHCD , my Scotland property & @ BarackObama using Bin Laden 's death",1
1920,@ rupertmurdoch is a superb businessman and a world class CEO.He has built a tremendous empire and is certainly `` fit '' to run his corporation .,1
1921,The EPA official who wants to crucify gas companies resigned Good- but his attitude is endemic in the EPA,1
1922,Bad move- @ BarackObama released $ 147M in aid to the Palestinians That money is going to Hamas .,1
1923,America 's debt crisis is our country 's greatest challenge . Spending must be curbed for our long term fiscal future .,1
1924,`` Here 's the deal : when your secretary of defense tells you that your proposed cuts will erode America 's military ( cont ),1
1925,"`` China 's leadership is sneaky and underhanded , they significantly underreport their actual defense budget and ( cont )",1
1926,My interview with @ NYDNGatecrasher discussing @ BarackObama 's # WHCD and my endorsement of @ MittRomney,1
1927,Editorial by @ DonaldJTrumpJr in the `` DailyCaller : `` Defending Innovation in America '',1
1928,The new Dark Knight Rises Trailer is great The movie filmed scenes in Trump Tower last October .,1
1929,Orders for U.S. factory goods in March record biggest decline in 3 years China is eroding the US manufacturing sector .,1
1930,My friend Ronald Kessler explains in @ washingtonpost that Secret Service problems are much bigger than prostitutes,1
1931,When will @ BarackObama release his college and law school transcripts ?,1
1932,Snowboarder/Skateboarder @ Shaun_White stopped by to visit this week ....,1
1933,WRONG ! @ BarackObama capitulated to China by releasing Chen Guangcheng out of the US Embassy China really has our number,1
1934,"`` The economy will come back , but it will not be the same economy . The old economy of the Industrial Age is ( cont )",1
1935,The rolling average of jobless claims is the highest in 5 months ObamaCare continues to slow growth and cost jobs .,1
1936,Now @ BarackObama is praising China 's `` cooperation '' in negotiations over Chen Guangcheng This is a sad episode for us .,1
1937,We will never cut spending until we actually work off of a budget . The Democrats have n't passed one in over 3 years . What a joke .,1
1938,Congratulations to the @ thenyrangers on taking a 2-1 lead over the @ washcaps . Great game last night !,1
1939,"Fracking will lead to American energy independence . With price of natural gas continuing to drop , we can be at a tremendous advantage .",1
1940,Photo from yesterday 's USGA announcement that Trump National Golf Club Bedminster will host the 2017 U.S. Women 's Open-,1
1941,I 'll be on @ foxandfriends on Monday at 7:30 AM ...,1
1942,Celebrity Apprentice will have some big surprises this week -- Sunday night on NBC at 9 pm,1
1943,Derek Jeter is playing phenomenal baseball . He is a total winner -- and also a great guy . @ DerekJeter,1
1944,"Mariano Rivera , Yankee pitcher , is the greatest ever . Get well fast .",1
1945,"The new unemployment numbers are terrible . 522,000 more people are out of the labor force to 88,419,000 .",1
1946,Welcome to the @ BarackObama recovery -- the labor force participation rate is at a NEW 30 year low of 64.3 %,1
1947,"With today 's struggling job numbers , it is clear that there is one choice this November . @ MittRomney can turn the economy around .",1
1948,According to @ BarackObama the War on Terror is over but global warming is a national ( cont ),1
1949,In the 1920 's people were worried about global cooling -- it never happened . Now it 's global warming . Give me a break !,1
1950,This Sunday 's @ CelebApprentice will shock you ! Big Development ... Be sure to tune in on @ NBC this Sunday at 9PM EST !,1
1951,I will be live tweeting during tonight 's # CelebrityApprentice 9 PM ET @ NBC,1
1952,Thanks for the welcome @ dateline_keith . Now it ’ s my turn to # SweepsTweet along with @ apprenticeNBC .,1
1953,The Final Five—this has been a fight—and I think the fight will continue… # SweepsTweet,1
1954,I think @ teresa_giudice may know she could be @ lisalampanelli 's next target # SweepsTweet,1
1955,We have a Hearst Tower in New York and Hearst Castle in CA—both are worth seeing .,1
1956,"Frank Bennack , the head of Hearst , is a great guy and amazing leader . # SweepsTweet",1
1957,# SweepsTweet @ okimani I ’ d like to be remembered as someone who cared about his family and who contributed to ( cont ),1
1958,"# SweepsTweet @ GeorgeWilson777 As the show continues to evolve , that could happen . The format we have now has ( cont )",1
1959,Could be a fight over red-heads with @ lisalampanelli—this could be good . # sweepstweet,1
1960,"# sweepstweet @ ncwannabe- @ clayaiken , I knew he could sing but I didn ’ t know he could be so tough and so smart . ( cont )",1
1961,It ’ s clear to me that @ teresa_giudice needs some lessons in negotiation # sweepstweet,1
1962,"The models are looking good… different types , all beautiful . # sweepstweet",1
1963,Good move by Aubrey to be the red-headed model they didn ’ t have . # sweepstweet,1
1964,I ’ m not sure about @ teresa_giudice as Project Manager . @ lisalampanelli can be formidable . But let ’ s see what happens # sweepstweet,1
1965,Aubrey has a lot of self confidence—but will it be warranted ? # sweepstweet,1
1966,How will the client react ? They ’ ve got both Elle Magazine and Chi to please . # sweepstweet,1
1967,Product placement is a definite prerequisite . # sweepstweet,1
1968,# CelebrityApprentice Could this ad campaign result in Mad Men & Mad Women ? # sweepstweet,1
1969,# CelebrityApprentice @ arsenioofficial “ trying to be invisible ” ? No way that ’ s going to happen . # sweepstweet,1
1970,# sweepstweet @ DonaldJTrumpJr and @ EricTrump have the eyes and ears for total surveillance- I wonder where they got that from ?,1
1971,"# sweepstweet @ lisalampanelli wins $ 100,000 for her charity and that ’ s a nice gift .",1
1972,# sweepstweet @ teresa_giudice definitely fell under @ lisalampanelli 's negotiation skills—an important business tool .,1
1973,# CelebrityApprentice Boardrooms—can anything be more intense ? # sweepstweet,1
1974,# sweepstweet Teresa seems to underestimate the power of observance—that of the client as well as her team- but she ’ s a wonderful person,1
1975,# sweepstweet @ johnrich and @ marleematlin were on # CelebrityApprentice—and they ’ re back !,1
1976,# CelebrityApprentice It ’ s good to have Jack back too with @ marleematlin . He ’ s become a star . # sweepstweet,1
1977,I have a feeling the emphasis by @ johnrich and @ marleematlin will be on the charities and the money raised . ( cont ),1
1978,Remember the huge amount of money raised by @ JohnRich and company… # sweepstweet,1
1979,# SweepsTweet @ clayaiken might get some use out of the Chi Touch digital hairdryer . Not the same for @ arsenioofficial .,1
1980,# sweepstweet @ 3nVMusic I very much rely on my own ‘ take ’ of the situation and people involved . My instincts ( cont ),1
1981,# CelebrityApprentice Listening to the advice from @ johnrich and @ marleematlin adds another insight into the Final 4 . # sweepstweet,1
1982,Firing @ lisalampanelli may have come as a surprise . She ’ s a strong player . But there are no losers at this late point . # sweepstweet,1
1983,"Looks like my work here is done , bringing a close to the first ever # NBC # SweepsTweet . Keep watching @ ApprenticeNBC , every Sunday 9/8c .",1
1984,"Tomorrow is # TrumpTuesday on @ squawkboxCNBC , 7:30 AM , do n't miss it !",1
1985,"`` Ultimately , Trump Tower became much more than just another good deal . I work in it , I live in it , and I have a ( cont )",1
1986,"`` Much as it pays to emphasize the positive , there are times when the only choice is confrontation . '' # TheArtofTheDeal",1
1987,"My @ foxandfriends interview discussing the 9/11 Trials at Gitmo , @ MittRomney , the job numbers and @ CelebApprentice",1
1988,Watch ET tonight to find out what my beautiful wife will be wearing at the Met Gala !,1
1989,The 9/11 trials at Gitmo over the weekend were a disaster . Can you imagine how much worse it would be if @ BarackObama tried them in NYC ?,1
1990,Glad to hear Mariano Rivera is going to make a comeback in 2013 . He is a true sportsman and a great competitor .,1
1991,The election result in France is very disappointing . The Europeans have to embrace austerity in order for their economy to fully recover .,1
1992,Our economy is at a standstill . Some are even predicting a possible double dip . We need to elect @ MittRomney in November .,1
1993,I had a great time doing press interviews with @ LisaLampanelli and @ Teresa_Giudice earlier today-,1
1994,No wonder Afghanistan is a mess ! @ BarackObama is releasing high level insurgents in exchange for pledges of peace .,1
1995,We must keep the pressure on @ BarackObama 's administration to make sure Chen comes to the US . It would be a tragedy to abandon him in China .,1
1996,"Still a buyer 's market . Home prices are dropping , mortgages are low . Now is the time to take advantage for your gain .",1
1997,`` You ca n't build a reputation on what you 're doing to do . '' Great quote by Henry Ford .,1
1998,What 's the primary ingredient for success ? Passion . You have to love what you 're doing or you wo n't get too far .,1
1999,V.P ..... really !,1
2000,VOTE 4 @ mariamenounos & derekhough # 01 tonight ! She 's doing a great job on Dancing with the Stars # DWTS ( & a good person ) . 1-800-868-3401,1
2001,`` I do n't consider writing books a small venture ... writing books is essentially a sharing experience . '' @ MidasTouch @ theRealKiyosaki,1
2002,`` Entrepreneurs must have vision plus the power of focus ... to see the future and turn their vision into a profitable reality . '' # MidasTouch,1
2003,2011 # CelebrityApprentice winner @ JohnRich and @ MarleeMatlin interviewed the final four in this week 's episode-,1
2004,"My son Don will be giving the Keynote Address at The Investment Show in Sandton , South Africa on Dec. 1 . He 's an ( cont )",1
2005,"`` It 's not that I 'm so smart , it 's just that I stay with problems longer . '' Some good words from Albert Einstein . It pays to be tenacious .",1
2006,"My @ SquawkCNBC interview discussing the Republic of Georgia , taxes , the fledgling economy and Facebook",1
2007,"My @ gretawire interview discussing the economy , unemployment numbers , China , Charles Barkley , France and the election",1
2008,Joe Biden called America `` the Problem '' vis a vis Iran He never wastes an opportunity to say something stupid . @ JoeBiden,1
2009,Gas prices are still too high . We really need to pressure OPEC to lower the price of oil .,1
2010,Georgetown should not host @ KathleenSebelius for the graduation ceremony . Her policies abuse Catholics .,1
2011,The polling numbers show a close race . @ MittRomney needs all of our support .,1
2012,". @ Cher attacked @ MittRomney . She is an average talent who is out of touch with reality . Like @ Rosie O'Donnell , a total loser !",1
2013,Welcome to the new reality . @ BarackObama is now letting China buy US banks The US government is selling us out .,1
2014,Congratulations to @ IsraeliPM @ netanyahu on forming his new unity government . A major political success for the Jewish State of Israel .,1
2015,"@ Charles Barclay , a friend of mine & a wonderful guy , did n't mean to be so nasty to @ MittRomney . He was just ( cont )",1
2016,Our trade deficit continues to rise at record rates The US manufacturing sector is being ( cont ),1
2017,Who 's the flip flopper ? @ MittRomney has never flip flopped on gay marriage .,1
2018,"In the UK , taxpayers are wasting £24 million on wind farms that do n't even operate . They ( cont )",1
2019,I 'll be on @ foxandfriends on Monday at 7:30 a.m . Always a great time .,1
2020,Watch Celebrity Apprentice on Sunday at 9 pm on NBC -- we 're winding up for a terrific finale . What a season !,1
2021,Selective memory - @ BarackObama says that he `` forgets '' the recession Maybe that 's why he is forgetting to create jobs .,1
2022,The April jobs report is terrible . If the labor forces did n't shrink under @ BarackObama then real unemployment ( cont ),1
2023,Procter and Gamble is relocating its beauty headquarters from Cincinnati to Asia -- what are we doing ? !,1
2024,If the press can report stories from @ MittRomney 's dorm years then why ca n't it find @ BarackObama 's college and law school transcripts ?,1
2025,Good news . Voters give @ MittRomney the edge over @ BarackObama on handling the economy according to @ gallupnews,1
2026,"Terrible . Wind farms are provided permits by the US government , which causes the `` programmatic '' killing of bald eagles .",1
2027,Ugly industrial wind turbines are ruining the beauty of parts of the country -- and have inefficient unreliable energy to boot .,1
2028,@ AndyPettitte ratted out his best friend @ RogerClemens in a ridiculous trial . Not nice ! Who is rooting for Andy P ?,1
2029,@ Cher should stop with the bad plastic surgery and nasty statements about good people running for office . I ( cont ),1
2030,Howard Stern will do a great job on @ America'sGotTalent . He 's very smart and really gets what talent is . @ HowardStern,1
2031,The TIME Magazine cover showing late age breast feeding is disgusting -- sad what TIME did to get noticed . @ TIME,1
2032,"Jamie Dimon of JPMorgan Chase had a bad week , but will fully recover . He is a good guy and a great banker .",1
2033,"As I stated long ago , @ greece will break away from the euro and go back to its own currency . They should never ( cont )",1
