,content,label
313,Watch me on the @ hannityshow tonight at 9pm . More thoughts on Anthony Weiner in today 's # trumpvlog…,1
314,"Do n't forget the Miss USA Pageant , live on Sunday night at 9 pm ET on NBC . And you can vote for your favorite beauty !",1
315,"Congratulations to Alyssa Campanella , Miss California -- -our new MIss USA !",1
316,"Congratulations to the Miss USA Pageant -- it was the # 1 telecast of the night among ABC , CBS , NBC and Fox . A great show and a huge success .",1
317,I 've been visiting Trump Int ' l Golf Links Scotland and the course will be unmatched anywhere in the world . Spectacular !,1
318,"Our new Miss USA , Alyssa Campanella , came up to my office today for a visit . We 're proud to have her as our new title holder .",1
319,@ GolfMagazine is having an online competition - vote…,1
320,"I was in San Jose , CA on Saturday for a sit-down interview for the ACN national meeting which was attended by over 20,000 people . Huge !",1
321,Did my weekly phoner on Fox & Friends this morning ... sounding off on issues of the day ...,1
322,"Please read , and watch a recent trip made to Trump Vineyard Estates by @ EricTrump",1
323,"Wishing everyone a wonderful Independence Day holiday weekend , a great celebration for a great country .",1
324,Tomorrow we 'll be going to Panama for the opening of our new hotel . It 's a fantastic building in a fantastic location .,1
325,Perhaps this is the kind of thinking we need in Washington ...,1
326,"Congress is back.TIME TO CUT , CAP AND BALANCE.There is no revenue problem.The Debt Limit can not be raised until Obama spending is contained .",1
327,"Republicans should not negotiate against themselves again with @ BarackObama in today 's debt talks -- First and foremost CUT , CAP and BALANCE .",1
328,"THe Art of the Deal -- '' The best thing you can do is deal from strength , and leverage is the biggest strength you have . '' CUT , CAP and BALANCE .",1
329,If only @ Obama was as focused on balancing the budget as he is on weakening Israel 's borders then America would be on the path to solvency .,1
330,@ johnboehner Message for House GOP `` The worst thing you can possibly do in a deal is seem desperate to make it . '' - The Art of the Deal .,1
331,@ Obama - Iranian weapons killing Americans in Iraq ? What are u doing about this ?,1
332,ObamaCare Tragedy Primed to Further Explode the Deficit And @ Obama transferred $ 500 billion from Medicare to fund it !,1
333,"House GOP wants to cut Medicare , Obama took $ 500 billion from Medicare for Obamacare . Both Wrong !",1
334,Derek Jeter 's baseball and more in today 's # trumpvlog ...,1
335,On our YouTube channel- the opening of the incredible Trump Ocean Club in Panama ....,1
336,"@ johnboehner Mr. Speaker , bring the Balanced Budget Amendment to the floor for a vote ! Let 's get the ball rolling .",1
337,"@ johnboehner `` Much as it pays to emphasize the positive , there are times when the only choice is confrontation . '' The Art of the Deal",1
338,@ macmiller `` Donald Trump the Song '' gets 16M hits on YouTube . Who would n't be flattered ?,1
339,More thoughts on the debt ceiling in today 's # trumpvlog ...,1
340,@ johnboehner Debt Ceiling- `` Sometimes no deal is better than a bad deal . '',1
341,My interview last night with Greta on the GOP going El Foldo,1
342,While @ BarackObama tries to push gun control -- He still has not answered for Project Gun Runner,1
343,"@ BarackObama You have abandoned Israel and engaged the Muslim Brotherhood , and even the Arab world does not like it",1
344,US News named the Top10 best hotels in the US -- and Trump Int ' l Hotel & Tower NYC and Trump Int ' l Hotel & Tower Chicago are on the list !,1
345,Take a look at and to see these beautiful hotels .,1
346,"CUT , CAP AND BALANCE . TAXED ENOUGH ALREADY !",1
347,What is better advice- `` The Art of the Deal '' or `` Rules for Radicals '' ? I know which one @ BarackObama prefers .,1
348,Who will be the next @ TheRealTeenUSA ? Find out this Saturday at 8PM ET on missteenusa.com # TeenUSA,1
349,@ BarackObama You have increased discretionary spending by 25 % annually and amassed over $ 4 trillion in debt . T-E-A,1
350,"@ marcorubio is right . We need to create more taxpayers , not more taxes . CUT , CAP AND BALANCE .",1
351,Congratulations to my daughter Ivanka and her husband Jared on the birth of their daughter Arabella Rose yesterday .,1
352,"# trumpvlog The Republicans must act now , do n't let @ barackobama push you around ....",1
353,@ BarackObama has sold guns to Mexican drug lords while his DOJ erodes our 2nd Amendment rights .,1
354,Every dollar @ BarackObama spends costs $ 1.40 with interest borrowed from China on our children and grandchildren 's backs . CUT-CAP-BALANCE !,1
355,The GOP does n't waste an opportunity to waste an opportunity . Defunding Obamacare should be central to any deal .,1
356,So China is ordering us to raise the Debt Limit ... How low have we as a nation sunk ?,1
357,"@ johnboehner @ EricCantor `` You ca n't con people ... if you do n't deliver the goods , people will eventually catch on . '' - The Art of the Deal",1
358,"While @ BarackObama seeks to further destroy our credit , our economy continues to hemorrhage jobs . Such a total failure -- -as a President .",1
359,Obamacare is The Biggest Tax Increase In U.S. History -- repeal it as part of any deal .,1
360,Check out,1
361,Robust Economic growth is the answer to the Medicare Problem -- not cuts on the elderly .,1
362,Obama is addicted to spending America into insolvency . His record proves it .,1
363,`` China is our enemy -- they want to destroy us '' -- Redstate Interview,1
364,We could use the Balanced Budget Amendment -- Politicians do n't have the will to cut spending .,1
365,`` The Gang of Six '' - yet another unmitigated disaster . ANY DEAL NEEDS TO REPEAL OBAMACARE . T-E-A .,1
366,My interview on @ gretawire last night - `` Our Leaders Are Leading Us Into 'Oblivion ' '',1
367,"`` Increasing America ’ s debt weakens us domestically and internationally . '' - US Senator @ BarackObama , 2007",1
368,Ronald Kessler 's new book `` The Secrets of the FBI '' is a great book that should be read by everyone .,1
369,Unfortunately @ BarackObama 's continued attack on the US $ will lead to ever rising gas prices at the pump and lots of other really bad things,1
370,We need a balanced budget Amendment because Congress has no fiscal discipline .,1
371,The Answer to both Social Security and Medicare is a robust growing economy -- -not cuts on the elderly .,1
372,The pressure on the debt ceiling is on @ BarackObama .... # trumpvlog,1
373,"Obama , sadly , has no business or private sector background -- -and it shows .",1
374,Fiscal mismanagement of cash costing US Taxpayer billions -- -cut fraud and waste before cutting funding for Seniors .,1
375,My thoughts on the situation in Norway and Amanda Knox ... # trumpvlog,1
376,My interview from yesterday on Fox and Friends -- `` GOP Crazy If They Do n't Get Everything They Want '',1
377,America 's debt is greater than our GDP . Time for new thinking .,1
378,China has so much of our debt that they ca n't put us in default w/o killing themselves -- -US needs our toughest negotiator -- -and fast !,1
379,Higher Taxes kill job creation -- -cut wild government spending and waste .,1
380,Watch my wife Melania Trump tonight on @ QVC at 1 a.m . So proud of her !,1
381,`` Know when to walk away from the table . '' The Art of the Deal,1
382,People ask me every day to pose for pictures but the camera never works the first time -- they are never prepared or maybe just very nervous !,1
383,"My interview yesterday from Newsmax - `` Obama Is 'Now Totally Lost , ' Boehner Must Not Fold ''",1
384,"@ KarlRove 's @ CrossroadsGPS new ad criticizes Obama for his excessive spending and debt , borrowing from China . Did n't Bush do the same thing ?",1
385,Please tweet me your questions to answer in my # trumpvlog .,1
386,@ Johnboehner `` The worst thing you can possibly do in a deal is seem desperate to make it . '' -- The Art of the Deal,1
387,"My wife Melania Trump 's show was a tremendous success last night . In case you missed her , you can see her again tonight on @ QVC at 7 pm ET",1
388,"@ BarackObama has not released his own debt plan yet . He 's totally lost , ineffective , desperate . GOP has its best chance to make a great deal",1
389,"I appreciate the kind words of Mike Huckabee , a fine American",1
390,"I just got Mike Leach 's new book , Swing Your Sword . He 's a great coach , and he 's written a great book . It 's definitely worth reading .",1
391,`` Never quit and always hit back '' -- The Art of the Comeback,1
392,Blue Ribbon Commission to find and agree to future spending cuts ? Bad idea .,1
393,If Obama has to re-fight this fight next year he loses -- `` Watch the fine details in every deal '' -- The Art of the Deal,1
394,Watched Sean Hannity last night -- a great guy .,1
395,No taxes in Boehner or Reid Plan -- -- important victory for America .,1
396,We need economic growth and jobs not blue ribbon panels to study the problem .,1
397,Ex-Presidential Pollster Pat Cadell says most voters sick of both parties and their failure .,1
398,Disappointed in GOP and Dems -- -Giving Obama power to raise the debt limit next year is a mistake .,1
399,This is the best deal the Republicans could get ?,1
400,Why should we have any defense cuts in any deal ? America must remain strong .,1
401,How does this deal help strengthen the US ?,1
402,Republicans and Democrats have both created our economic problems .,1
403,Your questions about my desk answered in today 's # trumpvlog ...,1
404,"The more you learn about the debt deal , the worse it gets .",1
405,My interview yesterday on CNBC 's Squawk Box : Debt Deal a… ( cont ),1
406,No taxes the only good thing about DC Debt Deal .,1
407,Why I would not have approved the deal ... # trumpvlog,1
408,All those politicians in Washington and not one good negotiator .,1
409,Wake Up America -- China is eating our lunch .,1
410,I believe America can be great only with proper leadership .,1
411,Republicans gave Obama a free pass to the White House -- they just do n't get it .,1
412,Morning Joe Panel is stealing many of my statements and ideas to better America without giving credit -- the story of my life !,1
413,Today 's # trumpvlog answers your tweets about my thoughts on the Republican candidates ...,1
414,"Watch my interview with Greta Van Susteren on her show , On the Record , tonight on Fox News in the 10 p.m. hour .",1
415,Thanks to Giovanni 's Coal Fire Pizza of Florida for donating enough pizza to feed 750 Police Athletic League youngsters in NY this Friday .,1
416,My interview last night with Greta on Fox News,1
417,America 's debt officially became 100 % of our GDP on @ BarackObama 's 50th birthday -- -coincidence ?,1
418,China demanded that we raise our debt ceiling and then their rating agency downgraded us . Our leaders are hope… ( cont ),1
419,In today 's # trumpvlog I answer your questions about what you should be doing in this uncertain economy ...,1
420,Obama Care is already having a devastating impact on our economy .,1
421,"The new President of OPEC is Mahmoud Ahmadinejad ’ s confidant Rostam Ghasemi , a commander of the Revolutionar… ( cont )",1
422,The S & P downgrade is a direct result of @ BarackObama 's increased reckless budget spending and Obama Care . He owns this .,1
423,He 's hired ! Listen to my # Apprentice Andy launch his radio show @ AmericaNowRadio with me tomorrow 6PM ET,1
424,"My interview with Greta last night on Fox News -- `` Nation Has Become `` All Talk , No Action ' ``",1
425,My interview yesterday on the S & P downgrade with Wolf Blitzer on CNN,1
426,The S & P are losers . They did this for personal publicity in order to straighten out their terrible reputatio… ( cont ),1
427,Republicans and Democrats should get back to work immediately to work on resolving downgrade . This is not a go… ( cont ),1
428,Countdown to @ AmericaNowRadio as my former # Apprentice Andy and I talk about politics an… ( cont ),1
429,Listen in live NOW to the new radio show @ AmericaNowRadio as my # Apprentice Andy and I tell it like it is 6PM ET,1
430,@ BarackObama took another swipe at the State of Israel for building in their capital Jerusalem on a Jewish hol… ( cont ),1
431,"Congress should get back to Washington , but @ BarackObama does n't want to interrupt his vacation in Martha 's Vineyard .",1
432,Oil is starting to rise again despite the horrible times . OPEC continues to rip us off . Not worth $ 30 . New leadership needed .,1
433,The Fed continues to flood the market with US dollars . Wrong move .,1
434,My interview from yesterday with # Apprentice Andy on @ AmericaNowRadio,1
435,I was on CNBC this morning talking about the market and America 's financial future,1
436,Looking forward to the GOP debate and the outcome of the Ames straw poll . We must get a real leader .,1
437,How will Mitt Romney defend his record on jobs and Romneycare in tonight 's debate ?,1
438,It 's easy to see why Americans are sick of career politicians and both parties .,1
439,My interview on @ AmericaNowRadio with Andy Dean . Andy was a contestant on the second season of The Apprentic… ( cont ),1
440,Obama has no understanding of how to create jobs or opportunity . He believes in Government .,1
441,Ron Paul is right that we are wasting trillions of dollars in Iraq and Afghanistan .,1
442,"Mike Huckebee , a great guy , said the President should appoint me Treasury Secretary . China and OPEC would not be happy .",1
443,"Economic growth can save Social Security , Medicare and America .",1
444,Reporters say it 's the Trump Bump -- -I tell CNBC I am buying stocks -- - and the market goes up .,1
445,@ BarackObama played golf yesterday . Now he heads to a 10 day vacation in Martha 's Vineyard . Nice work ethic .,1
446,My thoughts on the Republican Party in today 's # trumpvlog ...,1
447,Unemployment is plaguing both Black and Hispanic youths . Very troubling .,1
448,China is a threat to America . They are not our friend .,1
449,I was interviewed by Greta Van Susteren today here at Trump Tower . Tune in tonight on Fox News at 10 p.m.… ( cont ),1
450,A good example of how our country wastes money ... # trumpvlog,1
451,China owes us money .... # trumpvlog,1
452,"Amazing -- Obama speaks , market goes DOWN -- -Trump tells CNBC he 's buying stock -- -market goes UP -- - should not be that way !",1
453,"Rush , Sean Hannity , Mike Savage , Greta Van Susteren and Bill O'Reilly -- -my personal favorites .",1
454,My interview this morning on Good Morning America with George Stephanopoulos,1
455,@ BarackObama has a record low 39 % Gallup approval rating . Why so high ?,1
456,My interview with @ gretawire on Fox News for those who missed it - 'Obama 's Constantly on Vacation ',1
457,Ron Paul is right when he says we are wasting lives and money in Iraq and Afghanistan .,1
458,@ MacMiller will enjoy today 's # trumpvlog ...,1
459,Karl Rove -- lost GOP both Houses of Congress and the White House -- gave us Obama .,1
460,"Many people have been asking to see my plane , The Apprentice 's @ AmandaTMiller will give you a tour ...",1
461,Insurgents in Iraq show they can still mount horrifying attacks -- -US wastes trillions .,1
462,You can listen to my interview today with Jay Sekulow Live and the @ JordanSekulow show here @ 12PM EST .,1
463,@ BarackObama ’ s new job plan will certainly do the following – 1 . Not create any jobs . 2 . Borrow more money from China .,1
464,@ BarackObama is sure a master delegator . He has sent @ Joe_Biden to China . The Chinese are laughing at us . We MUST do better .,1
465,Israel is being barraged by rockets from Gaza recently . They must respond accordingly in defense of their citizens .,1
466,"While @ BarackObama continues to defend ObamaCare in the courts , he is also granting companies waivers . Eve… ( cont )",1
467,We should have told the so-called rebels “ We will only help if you give us 50 % of your oil. ” # trumpvlog,1
468,We do n't need another stimulus . The first one was a complete failure . Why repeat the same mistake ?,1
469,@ RonPaul has some serious ideas which deserve serious consideration . Wrong for media to ignore him .,1
470,We spent over a billion on Libya and lead the way -- -why is Europe getting the oil ?,1
471,Let 's not start celebrating over Libya until we see who takes over .,1
472,As bad as Qaddafi was -- -what comes next in Libya will be worse -- -just watch .,1
473,"Just as I predicted , @ Joe_Biden was a complete disaster in China . He condoned the Chinese one-child policy an… ( cont )",1
474,We have spent over $ 1 Billion on the Libya operation . What are we getting back ?,1
475,"There usually is an easy solution to every problem . For instance , a lot of our country 's problems can be solved in next year 's election .",1
476,@ BarackObama inherited $ 10.6 Trillion in National Debt -- -will leave after his first term with the Debt at over $ 17.6 Trillion .,1
477,"China 's corporate espionage is a continued threat to the American economy . With the right leadership , it can be stopped .",1
478,America needs a President who can negotiate better deals for the American People .,1
479,"I 'm very proud of the work my son @ EricTrump has been doing with the @ EricTrumpFDN , take a look ...",1
480,Why did @ BarackObama and his family travel separately to Martha 's Vineyard ? They love to extravagantly spend on the taxpayers ' dime .,1
481,There is no substitute for private sector experience .,1
482,More and more Americans seem fed up with both Parties -- -- I agree .,1
483,Hurricane Irene and Libya in today 's # trumpvlog ....,1
484,Libyan Rebels should have given us 50 % of the oil in return for our military support -- -we do n't even ask !,1
485,Iran admits to aiding the Libyan `` Rebels '' and Ahmadinejad received a letter of thanks - when will Washington learn ?,1
486,@ BarackObama MUST release a budget before @ johnboehner begins negotiations on a continuing appropriations resolution .,1
487,Crude is at $ 85 right now – isn ’ t even worth half that . OPEC is ripping us off .,1
488,If the Palestinians want statehood then why are they run by the terrorist group Hamas ?,1
489,"If the UN unilaterally grants the Palestinians statehood , then the US should cut off all its funding . Actions have consequences .",1
490,ObamaCare must be fully repealed or it will destroy America 's small businesses .,1
491,The new Libyan Government should turn over the Lockerbie bomber -- -now .,1
492,China 's business interests reach far and wide -- -even domestically within our borders . We need to reassess our relationship .,1
493,@ BarackObama transparently had ATF head Kenneth Melson resign yesterday .... Fast and Furious obviously goes all the way to the White House .,1
494,My thoughts on Dick Cheney and his new book… # trumpvlog,1
495,Libya is being taken over by Islamic radicals -- -with @ BarackObama 's open support .,1
496,"With gas prices rising and the economy failing , @ BarackObama seeks to have his EPA raise energy prices by $ 109B",1
497,I 'll be on Greta Van Susteren 's show tonight at 10 PM on FoxNews . Tune in .,1
498,We must stand firm against the UN 's ploy to sabotage Israel -- -if the UN grants the PA statehood then we must immediately defund it .,1
499,My interview with @ gretawire last night -- `` Everything Obama Does is a 'Campaign Speech ' '',1
500,@ BarackObama is so inept that I think he simply made a mistake in originally scheduling the Joint Session on September 7th . Just sad .,1
501,Make no mistake -- -Fast and Furious goes ALL the way to the White House .,1
502,The White House is predicting 9 % unemployment throughout 2012 – and when Obama Care takes effect in 2014 expect it to go even higher .,1
503,Fast and Furious put semi-automatics in the hands of Mexican drug lords that killed Americans - @ BarackObama should answer all questions .,1
504,Oil is double the price now compared to last year -- OPEC is laughing at @ BarackObama .,1
505,Fast and Furious gun running goes all the way to the White House . We need answers now !,1
506,@ BarackObama wishes speeches could create jobs . His job is costing America all of ours .,1
507,The UN is about to use its Assembly to attack @ Israel . We should defund the UN entirely if they ca n't act resp… ( cont ),1
508,@ BarackObama trillion $ stimulus was supposed to create jobs -- instead it gave us more debt and higher unemployment .,1
509,USA should take oil from Iraq in repayment for their liberation .,1
510,US should have told Libya `` Rebels '' -- - give us 50 % of your oil for our military support .,1
511,A robust growing economy is how to fix Social Security and Medicare -- -not cuts on Seniors .,1
512,Why was @ BarackObama selling guns to Mexican drug dealers ?,1
513,America needs a tough negotiator -- -not a community organizer .,1
514,My interview with @ gretawire last night on @ FoxNews : @ BarackObama 'Missed His Opportunity ',1
515,My interview yesterday with @ IngrahamAngle,1
516,If only speeches could create jobs then @ BarackObama would n't have such a dismal economic record .,1
517,China is happy to learn that @ BarackObama plans to borrow another $ 300 Billion . @ BarackObama is their favorite client .,1
518,Why is the UN planning to attack @ Israel 's sovereignty and ignore Iran 's nuclear program ? The US should look at future funding .,1
519,@ IvankaTrump always makes me proud,1
520,I watched POTUS speech from Europe -- -same old `` tax and spend '' wo n't create jobs .,1
521,"@ BarackObama -- -the stimulus will fail , just like the first .",1
522,Want jobs ? Slash corporate tax rate . Tax incentives for companies that create jobs in US . America will boom .,1
523,Very exciting . I will be at Macy ’ s Herald Square this Wednesday at 5:30pm to celebrate the launch of Trump Home crystal !,1
524,Iran ’ s nuclear program must be stopped – by any and all means necessary .,1
525,The World Economic Forum now ranks the US the fifth most competitive economy in the world . We have fallen from first under @ BarackObama .,1
526,Watch the 2011 # MissUniverse Pageant tonight at 9PM on NBC ...,1
527,My thoughts on @ andyroddick in today 's # trumpvlog ....,1
528,The American economy would grow if Washington didn ’ t keep threatening higher taxes and more regulations . Government is not the solution .,1
529,"Friends in NY-9 , let @ BarackObama know that you do n't approve of his mistreatment of @ Israel . Vote for @ Bobturner9th tomorrow !",1
530,I 'm urging my friends in Brooklyn to vote for Bob Turner tomorrow -- send @ barackobama a message .,1
531,How can the economy ever recover when @ BarackObama keeps threatening the private sector with more taxes . This is no way to spur growth .,1
532,The Eric Trump Foundation Golf Invitational benefiting St. Jude Children 's Research Hospital is today -- and i… ( cont ),1
533,The White House is continuing to be openly uncooperative with the Fast and Furious investigation . American lives were lost . We need answers .,1
534,I 'm very proud of my new crystal collection . Here 's a sneak peak of my favorite collection Elmsford ( cont ),1
535,We should immediately close all tax loopholes that favor foreign investments and taking our jobs overseas t… ( cont ),1
536,@ BarackObama will hear loud and clear today the message NY-9 is sending by electing @ Bobturner9th -- @ Israel is our friend and ally .,1
537,I 'm looking forward to seeing you all this afternoon at Macy 's Herald Square . 5:30 pm at the Crystal department on 8 .,1
538,"Bob Turner -- great guy , great businessman , will be a great Congressman . Was happy to help him win .",1
539,@ BarackObama RE : NY-9 HOPE YOU GET THE MESSAGE ! SUPPORT @ Israel ! DO N'T RAISE TAXES !,1
540,My interview yesterday with @ TeamCavuto where I discuss Dick Cheney and China,1
541,@ BarackObama 's job bill contains the word 'Tax ' over 330 times -- that will sure work !,1
542,Third Gun Linked to 'Fast and Furious ' Identified at Border Agent 's Murder Scene . When will the White House come clean ?,1
543,"Had dinner with @ RickPerry last night -- -great guy , straight shooter , impressive record .",1
544,My @ FoxNews interview last night on @ gretawire -- `` On 2012 : I 'll Wait and See '',1
545,The Solyndra Scandal -- @ BarackObama 's $ 500Million photo op . He loves wasting our money .,1
546,Can you imagine if @ BarackObama had passed Cap and Trade ? ! Energy costs would be double from already record highs .,1
547,We can create jobs in the American economy by protecting our own manufacturing sector .,1
548,I applaud @ netanyahu for announcing that he will show up at the UN to defend @ Israel . A true US friend and great leader .,1
549,@ BarackObama -- honored and excited to be listed on @ AttackWatch . Thanks . BTW -- where are the jobs ? Donald .,1
550,@ BarackObama -- -great job on Solyndra . You are some extremely skilled venture capitalist . Stick to the memoirs and speeches .,1
551,`` It does n't cost any money to think bigger . '' -- The Art of the Deal,1
552,My thoughts on the Emmys in today 's # trumpvlog ....,1
553,If China had a tenth of the natural resources we do then they would already be energy independent . Instead we continue to buy oil from OPEC .,1
554,Watch my latest appearance on Squawk Box ....,1
555,I am increasingly concerned with the UN 's ploy against @ Israel this coming week and will monitor all events closely from Australia .,1
556,How will raising taxes create jobs ? Washington is all out of answers . New leadership is needed .,1
557,My interview which recently aired on CNBC 's Squawk Box … My in… ( cont ),1
558,It seems there is never a problem for which @ BarackObama can not find a reason for another speech and another tax .,1
559,I find it really hard to listen to @ BarackObama 's speeches . He does n't have a clue .,1
560,@ BarackObama 's method of spending the stimulus -- `` Obama fundraiser linked to loan program that aided Solyndra '',1
561,Sorry I will miss the CPAC gathering in Orlando -- there in spirit -- Obama must go .,1
562,`` If you 're going to think -- think big '' -- - The Art of the Deal,1
563,ObamaCare will destroy small business -- the backbone of America 's economy .,1
564,Rick Perry is right when he says we must stand by Israel in the UN .,1
565,"Just finished speaking in Sydney , Australia , in front of 20,000 people and today I 'm off to Melbourne for anot… ( cont )",1
566,Our next President must stop China 's Rip-off of America .,1
567,China is neither an ally or a friend -- they want to beat us and own our country .,1
568,Australia is a beautiful country with terrific people who love America .,1
569,@ BarackObama 's Jobs Plan sure looks like a Tax Increase Plan to me .,1
570,@ EricTrump is doing a great job on completing our new Trump Winery in Virginia .,1
571,"Government waste , fraud and abuse should be immediately addressed . This will help solve our deficit crisis both short and long term .",1
572,Now is no time to cut military spending . We must remain strong . Our enemies are looking for weakness . I 'm i… ( cont ),1
573,I could n't make the Faith and Freedom confab in Orlando so I sent a video ...,1
574,Our deficit spending is China ’ s gain . @ BarackObama is bankrupting our country .,1
575,OPEC is ripping us off on oil . We are ripping ourselves off by investing in unproven green energy . # Solyndra,1
576,Obama Care ’ s taxes vest in 2014 . Conveniently after the 2012 election . Coincidence ?,1
577,Our country 's debt crisis can not be solved by tax increases . We must cut government spending .,1
578,ObamaCare is a major threat to America 's entrepreneurial spirit and competitiveness . Small businesses will b… ( cont ),1
579,"My @ FoxNews interview from yesterday with @ TeamCavuto discussing the economy , my trip to Australia , @ MittRomne… ( cont )",1
580,My @ FoxNews interview from last night with @ gretawire discussing yesterday 's meeting with @ MittRomney,1
581,My @ CNN interview with @ wolfblitzercnn yesterday discussing by meeting with @ MittRomney,1
582,A great interview of @ DonaldJTrumpJr in the @ globeandmail on Trump Tower Toronto,1
583,It seems @ BarackObama had our tax dollars buy guns for Mexican drug lords that were used to kill Americans . We need answers now .,1
584,Our economy is struggling and OPEC continues to rip us off . Output is low and the price is too high . They ar… ( cont ),1
585,Happy New Year to all my Jewish friends .,1
586,My interview from yesterday with @ seanhannity,1
587,ObamaCare must be completely repealed . A recent report from UBS shows that it is the number one reason employers are not hiring .,1
588,Great interview in @ postedtoronto of @ DonaldJTrumpJr : He makes me proud .,1
589,China is stealing our jobs . We need to demand China stop manipulating its currency and end its rampant corporate espionage .,1
590,`` Sleepy '' Chuck Todd of NBC falls far short of the late great Tim Russert .,1
591,When will @ BarackObama present an actual budget ? Enough with the games .,1
592,The @ erictrumpfdn Golf Invitational featuring a performance by @ BretMichaels was a great event . Enjoy the video ....,1
593,@ JonHuntsman has zero chance of getting the nomination . Whoever said I wanted to meet him ? Time is money and I do n't waste mine .,1
594,Really bad ratings for Lawrence O'Donnell on MSNBC -- -O'Reilly is killing him !,1
595,My @ FoxNews interview from yesterday discussing my recent meetings in Trump Tower and also @ GovChristie,1
596,"China does not negotiate from a position of strength , we simply negotiate against ourselves . We have all the advantages but do n't execute .",1
597,The Fed 's reckless policies of low interest and flooding the market with dollars needs to be stopped or we will face record inflation .,1
598,The Iranians have just threatened to send warships to our coasts . They laugh at us . We ca n't allow them to develop nuclear weapons .,1
599,The only way for Medicare and Social Security to remain solvent is if our economy is healthy . @ BarackObama does n't get it .,1
600,"A simplified tax code would spur economic growth and help create jobs . Unfortunately , Washington is incapable of simplifying anything .",1
601,I 'm thrilled to announce that my new tailored clothing line has officially launched at Macy 's . In business it'… ( cont ),1
602,My interview yesterday with @ MyFoxNY,1
603,"@ VPBiden is actually right for once : Biden : `` Voters should blame Obama , not Bush , for economy . ''",1
604,@ JonHuntsman called to set up a meeting . Have n't returned his call .,1
605,Everyone should boycott Italy if Amanda Knox is not freed -- -she is totally innocent .,1
606,How many more billions of dollars will @ BarackObama continue to waste in these solar companies ?,1
607,@ BarackObama said yesterday that we have `` gone soft . '' How can the world respect us when our own President does n't ?,1
608,The unemployment numbers are tragic . We are letting the world take our jobs . It has to stop !,1
609,"Sadly , Vanity Fair is a rapidly dying magazine . Needs new blood -- and fast ! Going the way of SPY Magazine .",1
610,@ AmandaKnox is innocent . Italian government should pay for this travesty .,1
611,@ USGovernment has done nothing to help @ AmandaKnox .,1
612,@ THeCelebrityApprentice cast is set -- -the best we 've ever had . Shooting starts in 2 weeks -- -airs in February .,1
613,Saw Braveheart this week in plane -- -fantastic movie . @ MelGibson was great . Hopefully he can make a comeback .,1
614,"My book , Midas Touch , with Robert Kiyosaki ( Rich Dad , Poor Dad ) will be in bookstores tomorrow -- it 's a grea… ( cont )",1
615,Looking forward to speaking at # sparknb next week in Atlantic Canada -- my first time ever .,1
616,It 's about time Italy recognized the innocence of @ AmandaKnox -- -great news !,1
617,Watch my interview with Greta Van Susteren @ Gretawire tonight at 10 p.m. on Fox News .,1
618,I was on CNN last night with @ ErinBurnett .,1
619,Great article in @ torontodotcom - `` @ DonaldJTrumpJr : the original apprentice '',1
620,"Looking forward to visiting the Trump Vineyard Estates today in Charlottesville , VA , for a press conference and the grand opening .",1
621,Great meeting with @ THEHermanCain yesterday in Trump Tower . Great guy !,1
622,@ BarackObama released documents late last Friday proving his administration was directly involved in sellin… ( cont ),1
623,The Democrats in the Super Committee want to raise taxes first in deficit talks . Huge mistake . Cut wasteful spending first .,1
624,Our national debt has grown by 30 % and a gallon of gas has doubled so far under @ BarackObama . He is a disaster .,1
625,@ BarackObama now says that he is an `` underdog in 2012 . '' America should be so lucky . We still need a solid candidate .,1
626,@ BarackObama sold guns to the Mexican drug cartels . They were used in the murders of Americans . Where is the outrage ?,1
627,China is threatening Washington over the currency bill . We should pass it immediately .,1
628,Washington is wasting over $ 2 billion this year on Solyndra type loans . Yet they want to cut military spending .,1
629,In order to save Medicare and stop record premium increases -- we must repeal ObamaCare .,1
630,Why is the UN condemning @ Israel and doing nothing about Syria ? What a disgrace .,1
631,@ BarackObama is trying to pass another stimulus after the first was a complete failure . Does he really believe we are that stupid ?,1
632,A-Rod is a less than average baseball player now that he is unable to use drugs . A-Rod misrepresented to th… ( cont ),1
633,The GOP primary schedule is a disaster . Not enough time .,1
634,When will we stop wasting our money on rebuilding Afghanistan ? We must rebuild our country first .,1
635,The only job @ BarackObama cares about is his own . Everything he does is for his own reelection .,1
636,I have traveled the world . America is the most beautiful country on Earth .,1
637,"A guy named @ BobBeckel on FOX , their resident liberal , was not born with much of a brain .",1
638,New study shows 80 % of Congress have no business experience -- it shows !,1
639,The Fed 's reckless monetary policy is going to create record inflation .,1
640,The only way to spread economic growth is to lower taxes and end unfriendly regulatory practices .,1
641,If the Prez wants to create jobs talk to some business people -- -not liberal intellectuals .,1
642,I do n't want to be the only billionaire in America -- -I want all Americans to be rich .,1
643,When will @ BarackObama release an actual budget ?,1
644,The debate was very interesting last night . There were numerous winners and Governor Romney did very well .,1
645,Mitt Romney is right about the Chinese rip-off of America .,1
646,"Tune in tonight to Greta van Susteren 's show , On the Record , which airs on Fox News at 9 p.m .",1
647,Tweet me your questions to answer . # trumpvlog,1
648,My @ FoxNews interview on @ gretawire discussing `` The China Curse '',1
649,Stop `` The China Curse '' -- Pass the Chinese Currency Bill !,1
650,If the Wall Street protesters are upset about the economy then they should really be protesting @ BarackObama at the White House .,1
651,Check out the # trumpvlog to see the answers to your questions ...,1
652,More questions answered ... # trumpvlog,1
